tipo_doc,co_mun,registro_tombo,exer_orç,co_orgao,co_uni_orcamentaria,data_empenho,nu_empenho,data_ref
983,061,03000000000000046503,201400,03,01,20140205,5020001,202311
983,061,03000000000000046504,201400,03,01,20140205,5020001,202311
983,061,03000000000000046505,201400,03,01,20140205,5020001,202311
983,061,03000000000000046506,201400,03,01,20140205,5020001,202311
983,061,03000000000000046507,201400,03,01,20140205,5020001,202311
983,061,03000000000000046508,201400,03,01,20140205,5020001,202311
983,061,03000000000000046509,201400,03,01,20140205,5020001,202311
983,061,03000000000000046510,201400,03,01,20140205,5020001,202311
983,061,03000000000000046512,201400,03,01,20140205,5020001,202311
983,061,03000000000000046514,201400,03,01,20140205,5020001,202311
983,061,03000000000000046515,201400,03,01,20140205,5020001,202311
983,061,03000000000000046516,201400,03,01,20140205,5020001,202311
983,061,03000000000000046517,201400,03,01,20140205,5020001,202311
983,061,03000000000000046518,201400,03,01,20140205,5020001,202311
983,061,03000000000000046519,201400,03,01,20140205,5020001,202311
983,061,03000000000000046520,201400,03,01,20140205,5020001,202311
983,061,03000000000000046521,201400,03,01,20140205,5020001,202311
983,061,03000000000000046522,201400,03,01,20140205,5020001,202311
983,061,03000000000000046524,201400,03,01,20140205,5020001,202311
983,061,03000000000000046526,201400,03,01,20140205,5020001,202311
983,061,03000000000000046528,201400,03,01,20140205,5020001,202311
983,061,03000000000000046530,201400,03,01,20140205,5020001,202311
983,061,03000000000000046534,201400,03,01,20140205,5020001,202311
983,061,03000000000000046535,201400,03,01,20140205,5020001,202311
983,061,03000000000000046727,201400,03,01,20140205,5020001,202311
983,061,03000000000000046728,201400,03,01,20140205,5020001,202311
983,061,03000000000000046729,201400,03,01,20140205,5020001,202311
983,061,03000000000000046730,201400,03,01,20140205,5020001,202311
983,061,03000000000000046734,201400,03,01,20140205,5020001,202311
983,061,03000000000000046735,201400,03,01,20140205,5020001,202311
983,061,03000000000000046736,201400,03,01,20140205,5020001,202311
983,061,03000000000000046738,201400,03,01,20140205,5020001,202311
983,061,03000000000000046739,201400,03,01,20140205,5020001,202311
983,061,03000000000000046740,201400,03,01,20140205,5020001,202311
983,061,03000000000000046741,201400,03,01,20140205,5020001,202311
983,061,03000000000000046742,201400,03,01,20140205,5020001,202311
983,061,03000000000000046743,201400,03,01,20140205,5020001,202311
983,061,03000000000000046744,201400,03,01,20140205,5020001,202311
983,061,03000000000000046746,201400,03,01,20140205,5020001,202311
983,061,03000000000000046747,201400,03,01,20140205,5020001,202311
983,061,03000000000000046748,201400,03,01,20140205,5020001,202311
983,061,03000000000000046749,201400,03,01,20140205,5020001,202311
983,061,03000000000000046754,201400,03,01,20140205,5020001,202311
983,061,03000000000000046755,201400,03,01,20140205,5020001,202311
983,061,03000000000000046756,201400,03,01,20140205,5020001,202311
983,061,03000000000000046757,201400,03,01,20140205,5020001,202311
983,061,03000000000000046762,201400,03,01,20140205,5020001,202311
983,061,03000000000000046763,201400,03,01,20140205,5020001,202311
983,061,03000000000000046765,201400,03,01,20140205,5020001,202311
983,061,03000000000000046767,201400,03,01,20140205,5020001,202311
983,061,03000000000000046768,201400,03,01,20140205,5020001,202311
983,061,03000000000000046769,201400,03,01,20140205,5020001,202311
983,061,03000000000000046770,201400,03,01,20140205,5020001,202311
983,061,03000000000000046771,201400,03,01,20140205,5020001,202311
983,061,03000000000000046772,201400,03,01,20140205,5020001,202311
983,061,03000000000000046774,201400,03,01,20140205,5020001,202311
983,061,03000000000000046778,201400,03,01,20140205,5020001,202311
983,061,03000000000000046779,201400,03,01,20140205,5020001,202311
983,061,03000000000000046781,201400,03,01,20140205,5020001,202311
983,061,03000000000000046783,201400,03,01,20140205,5020001,202311
983,061,03000000000000046784,201400,03,01,20140205,5020001,202311
983,061,03000000000000046785,201400,03,01,20140205,5020001,202311
983,061,03000000000000046787,201400,03,01,20140205,5020001,202311
983,061,03000000000000046788,201400,03,01,20140205,5020001,202311
983,061,03000000000000046790,201400,03,01,20140205,5020001,202311
983,061,03000000000000046792,201400,03,01,20140205,5020001,202311
983,061,03000000000000046793,201400,03,01,20140205,5020001,202311
983,061,03000000000000046798,201400,03,01,20140205,5020001,202311
983,061,03000000000000046799,201400,03,01,20140205,5020001,202311
983,061,03000000000000046800,201400,03,01,20140205,5020001,202311
983,061,03000000000000046826,201400,03,01,20140205,5020001,202311
983,061,03000000000000046827,201400,03,01,20140205,5020001,202311
983,061,03000000000000046828,201400,03,01,20140205,5020001,202311
983,061,03000000000000046831,201400,03,01,20140205,5020001,202311
983,061,03000000000000046832,201400,03,01,20140205,5020001,202311
983,061,03000000000000046833,201400,03,01,20140205,5020001,202311
983,061,03000000000000046834,201400,03,01,20140205,5020001,202311
983,061,03000000000000046835,201400,03,01,20140205,5020001,202311
983,061,03000000000000046836,201400,03,01,20140205,5020001,202311
983,061,03000000000000046837,201400,03,01,20140205,5020001,202311
983,061,03000000000000046839,201400,03,01,20140205,5020001,202311
983,061,03000000000000046840,201400,03,01,20140205,5020001,202311
983,061,03000000000000046841,201400,03,01,20140205,5020001,202311
983,061,03000000000000046842,201400,03,01,20140205,5020001,202311
983,061,03000000000000046843,201400,03,01,20140205,5020001,202311
983,061,03000000000000046844,201400,03,01,20140205,5020001,202311
983,061,03000000000000046845,201400,03,01,20140205,5020001,202311
983,061,03000000000000046846,201400,03,01,20140205,5020001,202311
983,061,03000000000000046847,201400,03,01,20140205,5020001,202311
983,061,03000000000000046848,201400,03,01,20140205,5020001,202311
983,061,03000000000000046851,201400,03,01,20140205,5020001,202311
983,061,03000000000000046853,201400,03,01,20140205,5020001,202311
983,061,03000000000000046854,201400,03,01,20140205,5020001,202311
983,061,03000000000000046856,201400,03,01,20140205,5020001,202311
983,061,03000000000000046858,201400,03,01,20140205,5020001,202311
983,061,03000000000000046859,201400,03,01,20140205,5020001,202311
983,061,03000000000000046860,201400,03,01,20140205,5020001,202311
983,061,03000000000000046863,201400,03,01,20140205,5020001,202311
983,061,03000000000000046864,201400,03,01,20140205,5020001,202311
983,061,03000000000000046865,201400,03,01,20140205,5020001,202311
983,061,03000000000000046866,201400,03,01,20140205,5020001,202311
983,061,03000000000000046867,201400,03,01,20140205,5020001,202311
983,061,03000000000000046869,201400,03,01,20140205,5020001,202311
983,061,03000000000000046870,201400,03,01,20140205,5020001,202311
983,061,03000000000000046871,201400,03,01,20140205,5020001,202311
983,061,03000000000000046872,201400,03,01,20140205,5020001,202311
983,061,03000000000000046873,201400,03,01,20140205,5020001,202311
983,061,03000000000000046874,201400,03,01,20140205,5020001,202311
983,061,03000000000000046875,201400,03,01,20140205,5020001,202311
983,061,03000000000000046876,201400,03,01,20140205,5020001,202311
983,061,03000000000000046877,201400,03,01,20140205,5020001,202311
983,061,03000000000000046878,201400,03,01,20140205,5020001,202311
983,061,03000000000000046879,201400,03,01,20140205,5020001,202311
983,061,03000000000000046880,201400,03,01,20140205,5020001,202311
983,061,03000000000000046881,201400,03,01,20140205,5020001,202311
983,061,03000000000000046883,201400,03,01,20140205,5020001,202311
983,061,03000000000000046885,201400,03,01,20140205,5020001,202311
983,061,03000000000000046887,201400,03,01,20140205,5020001,202311
983,061,03000000000000046888,201400,03,01,20140205,5020001,202311
983,061,03000000000000046890,201400,03,01,20140205,5020001,202311
983,061,03000000000000046892,201400,03,01,20140205,5020001,202311
983,061,03000000000000046893,201400,03,01,20140205,5020001,202311
983,061,03000000000000046894,201400,03,01,20140205,5020001,202311
983,061,03000000000000046896,201400,03,01,20140205,5020001,202311
983,061,03000000000000046897,201400,03,01,20140205,5020001,202311
983,061,03000000000000046898,201400,03,01,20140205,5020001,202311
983,061,03000000000000046899,201400,03,01,20140205,5020001,202311
983,061,03000000000000046900,201400,03,01,20140205,5020001,202311
983,061,03000000000000046901,201400,03,01,20140205,5020001,202311
983,061,03000000000000046902,201400,03,01,20140205,5020001,202311
983,061,03000000000000046904,201400,03,01,20140205,5020001,202311
983,061,03000000000000046905,201400,03,01,20140205,5020001,202311
983,061,03000000000000046906,201400,03,01,20140205,5020001,202311
983,061,03000000000000046909,201400,03,01,20140205,5020001,202311
983,061,03000000000000046912,201400,03,01,20140205,5020001,202311
983,061,03000000000000046914,201400,03,01,20140205,5020001,202311
983,061,03000000000000046915,201400,03,01,20140205,5020001,202311
983,061,03000000000000046916,201400,03,01,20140205,5020001,202311
983,061,03000000000000046917,201400,03,01,20140205,5020001,202311
983,061,03000000000000046918,201400,03,01,20140205,5020001,202311
983,061,03000000000000046919,201400,03,01,20140205,5020001,202311
983,061,03000000000000046920,201400,03,01,20140205,5020001,202311
983,061,03000000000000046921,201400,03,01,20140205,5020001,202311
983,061,03000000000000046924,201400,03,01,20140205,5020001,202311
983,061,03000000000000046926,201400,03,01,20140205,5020001,202311
983,061,03000000000000046929,201400,03,01,20140205,5020001,202311
983,061,03000000000000046930,201400,03,01,20140205,5020001,202311
983,061,03000000000000046931,201400,03,01,20140205,5020001,202311
983,061,03000000000000046932,201400,03,01,20140205,5020001,202311
983,061,03000000000000046933,201400,03,01,20140205,5020001,202311
983,061,03000000000000046934,201400,03,01,20140205,5020001,202311
983,061,03000000000000046935,201400,03,01,20140205,5020001,202311
983,061,03000000000000046936,201400,03,01,20140205,5020001,202311
983,061,03000000000000046937,201400,03,01,20140205,5020001,202311
983,061,03000000000000046938,201400,03,01,20140205,5020001,202311
983,061,03000000000000046941,201400,03,01,20140205,5020001,202311
983,061,03000000000000046942,201400,03,01,20140205,5020001,202311
983,061,03000000000000046943,201400,03,01,20140205,5020001,202311
983,061,03000000000000046944,201400,03,01,20140205,5020001,202311
983,061,03000000000000046945,201400,03,01,20140205,5020001,202311
983,061,03000000000000046946,201400,03,01,20140205,5020001,202311
983,061,03000000000000046947,201400,03,01,20140205,5020001,202311
983,061,03000000000000046948,201400,03,01,20140205,5020001,202311
983,061,03000000000000046949,201400,03,01,20140205,5020001,202311
983,061,03000000000000046950,201400,03,01,20140205,5020001,202311
983,061,03000000000000046952,201400,03,01,20140205,5020001,202311
983,061,03000000000000046953,201400,03,01,20140205,5020001,202311
983,061,03000000000000046954,201400,03,01,20140205,5020001,202311
983,061,03000000000000046956,201400,03,01,20140205,5020001,202311
983,061,03000000000000046958,201400,03,01,20140205,5020001,202311
983,061,03000000000000046960,201400,03,01,20140205,5020001,202311
983,061,03000000000000046962,201400,03,01,20140205,5020001,202311
983,061,03000000000000046963,201400,03,01,20140205,5020001,202311
983,061,03000000000000046965,201400,03,01,20140205,5020001,202311
983,061,03000000000000046966,201400,03,01,20140205,5020001,202311
983,061,03000000000000046967,201400,03,01,20140205,5020001,202311
983,061,03000000000000046968,201400,03,01,20140205,5020001,202311
983,061,03000000000000046969,201400,03,01,20140205,5020001,202311
983,061,03000000000000046970,201400,03,01,20140205,5020001,202311
983,061,03000000000000046971,201400,03,01,20140205,5020001,202311
983,061,03000000000000046973,201400,03,01,20140205,5020001,202311
983,061,03000000000000046975,201400,03,01,20140205,5020001,202311
983,061,03000000000000046977,201400,03,01,20140205,5020001,202311
983,061,03000000000000046980,201400,03,01,20140205,5020001,202311
983,061,03000000000000046981,201400,03,01,20140205,5020001,202311
983,061,03000000000000046982,201400,03,01,20140205,5020001,202311
983,061,03000000000000046983,201400,03,01,20140205,5020001,202311
983,061,03000000000000046985,201400,03,01,20140205,5020001,202311
983,061,03000000000000046986,201400,03,01,20140205,5020001,202311
983,061,03000000000000046987,201400,03,01,20140205,5020001,202311
983,061,03000000000000046988,201400,03,01,20140205,5020001,202311
983,061,03000000000000046989,201400,03,01,20140205,5020001,202311
983,061,03000000000000046990,201400,03,01,20140205,5020001,202311
983,061,03000000000000046992,201400,03,01,20140205,5020001,202311
983,061,03000000000000046993,201400,03,01,20140205,5020001,202311
983,061,03000000000000046994,201400,03,01,20140205,5020001,202311
983,061,03000000000000046995,201400,03,01,20140205,5020001,202311
983,061,03000000000000047000,201400,03,01,20140205,5020001,202311
983,061,03000000000000047001,201400,03,01,20140205,5020001,202311
983,061,03000000000000047002,201400,03,01,20140205,5020001,202311
983,061,03000000000000047003,201400,03,01,20140205,5020001,202311
983,061,03000000000000047006,201400,03,01,20140205,5020001,202311
983,061,03000000000000047007,201400,03,01,20140205,5020001,202311
983,061,03000000000000047008,201400,03,01,20140205,5020001,202311
983,061,03000000000000047014,201400,03,01,20140205,5020001,202311
983,061,03000000000000047015,201400,03,01,20140205,5020001,202311
983,061,03000000000000047016,201400,03,01,20140205,5020001,202311
983,061,03000000000000047017,201400,03,01,20140205,5020001,202311
983,061,03000000000000047019,201400,03,01,20140205,5020001,202311
983,061,03000000000000047020,201400,03,01,20140205,5020001,202311
983,061,03000000000000047021,201400,03,01,20140205,5020001,202311
983,061,03000000000000047022,201400,03,01,20140205,5020001,202311
983,061,03000000000000047024,201400,03,01,20140205,5020001,202311
983,061,03000000000000047025,201400,03,01,20140205,5020001,202311
983,061,03000000000000047026,201400,03,01,20140205,5020001,202311
983,061,03000000000000047027,201400,03,01,20140205,5020001,202311
983,061,03000000000000047028,201400,03,01,20140205,5020001,202311
983,061,03000000000000047030,201400,03,01,20140205,5020001,202311
983,061,03000000000000047031,201400,03,01,20140205,5020001,202311
983,061,03000000000000047032,201400,03,01,20140205,5020001,202311
983,061,03000000000000047033,201400,03,01,20140205,5020001,202311
